INFO 2024-09-04 05:44:48,514 autoreload Watching for file changes with StatReloader
DEBUG 2024-09-04 05:44:50,309 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/contrib/postgres/search.py first seen with mtime 1725304484.0917263
DEBUG 2024-09-04 05:44:50,309 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/langchain/chains/combine_documents/base.py first seen with mtime 1725391558.0866435
DEBUG 2024-09-04 05:44:50,309 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/langchain_core/runnables/branch.py first seen with mtime 1725391554.3836157
DEBUG 2024-09-04 05:44:50,309 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/sqlparse/filters/tokens.py first seen with mtime 1725304477.0642693
DEBUG 2024-09-04 05:44:50,309 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/httpx/_transports/wsgi.py first seen with mtime 1725306272.566267
DEBUG 2024-09-04 05:44:50,309 autoreload File /opt/homebrew/Cellar/python@3.11/3.11.2_1/Frameworks/Python.framework/Versions/3.11/lib/python3.11/asyncio/queues.py first seen with mtime 1675777962.0
DEBUG 2024-09-04 05:44:50,309 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/httpx/_status_codes.py first seen with mtime 1725306272.5384912
DEBUG 2024-09-04 05:44:50,309 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/numpy/core/_dtype_ctypes.py first seen with mtime 1725306254.930606
DEBUG 2024-09-04 05:44:50,309 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/forms/formsets.py first seen with mtime 1725304487.1958988
DEBUG 2024-09-04 05:44:50,309 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/contrib/staticfiles/__init__.py first seen with mtime 1725304486.6449497
DEBUG 2024-09-04 05:44:50,309 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/contrib/auth/signals.py first seen with mtime 1725304480.6497064
DEBUG 2024-09-04 05:44:50,309 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/langchain_core/output_parsers/base.py first seen with mtime 1725391554.3670082
DEBUG 2024-09-04 05:44:50,309 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/langchain_core/outputs/chat_result.py first seen with mtime 1725391554.3722465
DEBUG 2024-09-04 05:44:50,309 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/db/models/options.py first seen with mtime 1725304487.0981143
DEBUG 2024-09-04 05:44:50,309 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/anyio/abc/_resources.py first seen with mtime 1725306270.069712
DEBUG 2024-09-04 05:44:50,309 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/urllib3/util/request.py first seen with mtime 1725306253.008518
DEBUG 2024-09-04 05:44:50,309 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/langchain_text_splitters/spacy.py first seen with mtime 1725306277.58715
DEBUG 2024-09-04 05:44:50,309 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/rest_framework/settings.py first seen with mtime 1725304964.2422893
DEBUG 2024-09-04 05:44:50,309 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/pydantic_core/core_schema.py first seen with mtime 1725306269.2460845
DEBUG 2024-09-04 05:44:50,309 autoreload File /opt/homebrew/Cellar/python@3.11/3.11.2_1/Frameworks/Python.framework/Versions/3.11/lib/python3.11/json/encoder.py first seen with mtime 1675777962.0
DEBUG 2024-09-04 05:44:50,309 autoreload File /opt/homebrew/Cellar/python@3.11/3.11.2_1/Frameworks/Python.framework/Versions/3.11/lib/python3.11/html/__init__.py first seen with mtime 1675777962.0
DEBUG 2024-09-04 05:44:50,309 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/urls/conf.py first seen with mtime 1725304487.5796862
DEBUG 2024-09-04 05:44:50,309 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/contrib/contenttypes/forms.py first seen with mtime 1725304481.2936037
DEBUG 2024-09-04 05:44:50,309 autoreload File /opt/homebrew/Cellar/python@3.11/3.11.2_1/Frameworks/Python.framework/Versions/3.11/lib/python3.11/asyncio/timeouts.py first seen with mtime 1675777962.0
DEBUG 2024-09-04 05:44:50,310 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/rest_framework/templatetags/__init__.py first seen with mtime 1725304964.5487018
DEBUG 2024-09-04 05:44:50,310 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/numpy/random/_pcg64.cpython-311-darwin.so first seen with mtime 1725306255.2973888
DEBUG 2024-09-04 05:44:50,310 autoreload File /opt/homebrew/Cellar/python@3.11/3.11.2_1/Frameworks/Python.framework/Versions/3.11/lib/python3.11/email/feedparser.py first seen with mtime 1675777962.0
DEBUG 2024-09-04 05:44:50,310 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/langchain_text_splitters/__init__.py first seen with mtime 1725306277.56803
DEBUG 2024-09-04 05:44:50,310 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/langchain/output_parsers/regex.py first seen with mtime 1725391558.272289
DEBUG 2024-09-04 05:44:50,310 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/certifi/__init__.py first seen with mtime 1725306263.654635
DEBUG 2024-09-04 05:44:50,310 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/db/backends/sqlite3/schema.py first seen with mtime 1725304487.0214162
DEBUG 2024-09-04 05:44:50,310 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/idna/idnadata.py first seen with mtime 1725306262.788632
DEBUG 2024-09-04 05:44:50,310 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/pydantic/v1/dataclasses.py first seen with mtime 1725306270.936895
DEBUG 2024-09-04 05:44:50,310 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/anyio/from_thread.py first seen with mtime 1725306270.006726
DEBUG 2024-09-04 05:44:50,310 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/rest_framework/utils/html.py first seen with mtime 1725304964.5553203
DEBUG 2024-09-04 05:44:50,310 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/httpx/_transports/mock.py first seen with mtime 1725306272.564288
DEBUG 2024-09-04 05:44:50,310 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/httpcore/_backends/sync.py first seen with mtime 1725306269.4511602
DEBUG 2024-09-04 05:44:50,310 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/langchain_core/utils/utils.py first seen with mtime 1725391554.4069905
DEBUG 2024-09-04 05:44:50,310 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/langchain_core/messages/system.py first seen with mtime 1725391554.3647983
DEBUG 2024-09-04 05:44:50,310 autoreload File /opt/homebrew/Cellar/python@3.11/3.11.2_1/Frameworks/Python.framework/Versions/3.11/lib/python3.11/bisect.py first seen with mtime 1675777962.0
DEBUG 2024-09-04 05:44:50,310 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/contrib/admin/filters.py first seen with mtime 1725304478.5775642
DEBUG 2024-09-04 05:44:50,310 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/langchain_core/messages/human.py first seen with mtime 1725391554.364076
DEBUG 2024-09-04 05:44:50,310 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/charset_normalizer/api.py first seen with mtime 1725306263.4012306
DEBUG 2024-09-04 05:44:50,310 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/utils/tree.py first seen with mtime 1725304487.6505313
DEBUG 2024-09-04 05:44:50,310 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/httpcore/_async/connection.py first seen with mtime 1725306269.4292326
DEBUG 2024-09-04 05:44:50,310 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/core/mail/utils.py first seen with mtime 1725304486.8001482
DEBUG 2024-09-04 05:44:50,310 autoreload File /opt/homebrew/Cellar/python@3.11/3.11.2_1/Frameworks/Python.framework/Versions/3.11/lib/python3.11/lib-dynload/array.cpython-311-darwin.so first seen with mtime 1675777962.0
DEBUG 2024-09-04 05:44:50,310 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/db/models/functions/window.py first seen with mtime 1725304487.149492
DEBUG 2024-09-04 05:44:50,310 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/numpy/polynomial/chebyshev.py first seen with mtime 1725306255.324832
DEBUG 2024-09-04 05:44:50,310 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/langchain/storage/exceptions.py first seen with mtime 1725391558.3207924
DEBUG 2024-09-04 05:44:50,310 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/langchain_community/docstore/__init__.py first seen with mtime 1725391581.2141123
DEBUG 2024-09-04 05:44:50,310 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/template/backends/__init__.py first seen with mtime 1725304487.534253
DEBUG 2024-09-04 05:44:50,310 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/forms/models.py first seen with mtime 1725304487.1985872
DEBUG 2024-09-04 05:44:50,310 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/template/loaders/base.py first seen with mtime 1725304487.545882
DEBUG 2024-09-04 05:44:50,310 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/langchain_core/utils/image.py first seen with mtime 1725391554.4033306
DEBUG 2024-09-04 05:44:50,310 autoreload File /opt/homebrew/Cellar/python@3.11/3.11.2_1/Frameworks/Python.framework/Versions/3.11/lib/python3.11/importlib/metadata/_adapters.py first seen with mtime 1675777962.0
DEBUG 2024-09-04 05:44:50,310 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/core/management/commands/__init__.py first seen with mtime 1725304486.8268855
DEBUG 2024-09-04 05:44:50,311 autoreload File /opt/homebrew/Cellar/python@3.11/3.11.2_1/Frameworks/Python.framework/Versions/3.11/lib/python3.11/sqlite3/__init__.py first seen with mtime 1675777962.0
DEBUG 2024-09-04 05:44:50,311 autoreload File /opt/homebrew/Cellar/python@3.11/3.11.2_1/Frameworks/Python.framework/Versions/3.11/lib/python3.11/lzma.py first seen with mtime 1675777962.0
DEBUG 2024-09-04 05:44:50,311 autoreload File /opt/homebrew/Cellar/python@3.11/3.11.2_1/Frameworks/Python.framework/Versions/3.11/lib/python3.11/urllib/__init__.py first seen with mtime 1675777962.0
DEBUG 2024-09-04 05:44:50,311 autoreload File /opt/homebrew/Cellar/python@3.11/3.11.2_1/Frameworks/Python.framework/Versions/3.11/lib/python3.11/asyncio/tasks.py first seen with mtime 1675777962.0
DEBUG 2024-09-04 05:44:50,311 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/chatbot/__init__.py first seen with mtime 1725300116.535912
DEBUG 2024-09-04 05:44:50,311 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/requests/sessions.py first seen with mtime 1725306268.9502585
DEBUG 2024-09-04 05:44:50,311 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/db/backends/ddl_references.py first seen with mtime 1725304486.8997765
DEBUG 2024-09-04 05:44:50,311 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/rest_framework/negotiation.py first seen with mtime 1725304964.232158
DEBUG 2024-09-04 05:44:50,311 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/pydantic/plugin/__init__.py first seen with mtime 1725306270.9237106
DEBUG 2024-09-04 05:44:50,311 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/pydantic/_internal/_repr.py first seen with mtime 1725306270.8909853
DEBUG 2024-09-04 05:44:50,311 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/langchain_core/runnables/passthrough.py first seen with mtime 1725391554.388253
DEBUG 2024-09-04 05:44:50,311 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/apps/__init__.py first seen with mtime 1725304477.7276857
DEBUG 2024-09-04 05:44:50,311 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/core/files/temp.py first seen with mtime 1725304486.741437
DEBUG 2024-09-04 05:44:50,311 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/rest_framework/utils/representation.py first seen with mtime 1725304964.5600638
DEBUG 2024-09-04 05:44:50,311 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/langchain_core/example_selectors/length_based.py first seen with mtime 1725391554.3519871
DEBUG 2024-09-04 05:44:50,311 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/pydantic/version.py first seen with mtime 1725306270.8476205
DEBUG 2024-09-04 05:44:50,311 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/idna/core.py first seen with mtime 1725306262.7861826
DEBUG 2024-09-04 05:44:50,311 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/template/loader_tags.py first seen with mtime 1725304487.528426
DEBUG 2024-09-04 05:44:50,311 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/core/files/storage/__init__.py first seen with mtime 1725304486.7743738
DEBUG 2024-09-04 05:44:50,311 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/contrib/admin/templatetags/base.py first seen with mtime 1725304479.9980354
DEBUG 2024-09-04 05:44:50,311 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/numpy/core/numeric.py first seen with mtime 1725306254.9405544
DEBUG 2024-09-04 05:44:50,311 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/PyPDF2/_page.py first seen with mtime 1725390892.9805143
DEBUG 2024-09-04 05:44:50,311 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/contrib/contenttypes/views.py first seen with mtime 1725304481.301774
DEBUG 2024-09-04 05:44:50,311 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/PyPDF2/papersizes.py first seen with mtime 1725390892.9901493
DEBUG 2024-09-04 05:44:50,311 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/rest_framework/__init__.py first seen with mtime 1725304964.2185075
DEBUG 2024-09-04 05:44:50,311 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/contrib/admin/__init__.py first seen with mtime 1725304478.561847
DEBUG 2024-09-04 05:44:50,311 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/numpy/core/umath.py first seen with mtime 1725306254.882967
DEBUG 2024-09-04 05:44:50,311 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/db/backends/sqlite3/client.py first seen with mtime 1725304487.0091214
DEBUG 2024-09-04 05:44:50,311 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/template/defaulttags.py first seen with mtime 1725304487.5220609
DEBUG 2024-09-04 05:44:50,311 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/utils/numberformat.py first seen with mtime 1725304487.6389267
DEBUG 2024-09-04 05:44:50,311 autoreload File /opt/homebrew/Cellar/python@3.11/3.11.2_1/Frameworks/Python.framework/Versions/3.11/lib/python3.11/multiprocessing/context.py first seen with mtime 1675777962.0
DEBUG 2024-09-04 05:44:50,311 autoreload File /opt/homebrew/Cellar/python@3.11/3.11.2_1/Frameworks/Python.framework/Versions/3.11/lib/python3.11/importlib/resources/_legacy.py first seen with mtime 1675777962.0
DEBUG 2024-09-04 05:44:50,311 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/db/models/sql/datastructures.py first seen with mtime 1725304487.1628718
DEBUG 2024-09-04 05:44:50,312 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/db/models/fields/proxy.py first seen with mtime 1725304487.1250386
DEBUG 2024-09-04 05:44:50,312 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/core/serializers/python.py first seen with mtime 1725304486.8812375
